id,title,content,brief,target,type
30161,千里神眼,"    修仙院里修行者们虔诚的祈祷，祈求神明的庇佑，降福于你。每升一级增加侦察资源成功率2%","    在【修仙院】里修练【千里眼】到1级",千里眼,1
30171,顺风神耳,"    修仙院里修行者们虔诚的祈祷，祈求神明的庇佑，降福于你。每升一级增加侦察军队成功率2%。","    在【修仙院】里修练【顺风耳】到1级",顺风耳,1
40001,占领野地,"    听说城外野地可以采集到更为稀有的资源，可以给城市的资源生产带来很大的帮助，带足部下士兵前去探索或许会有意想不到的收获。","    在大地图界面寻找并选择1级无主野地执行【占领】指令。根据野地的类型不同，占领野地可以带给所属城市不同的资源奖励加成。如果官职达到一定程度你还可以占领平地开设分城。",占领野地,1
40002,占领野地,"    听说城外野地可以采集到更为稀有的资源，可以给城市的资源生产带来很大的帮助，带足部下士兵前去探索或许会有意想不到的收获。","    在大地图界面寻找并选择2级无主野地执行【占领】指令。根据野地的类型不同，占领野地可以带给所属城市不同的资源奖励加成。如果官职达到一定程度你还可以占领平地开设分城。",占领野地,1
40003,占领野地,"    听说城外野地可以采集到更为稀有的资源，可以给城市的资源生产带来很大的帮助，带足部下士兵前去探索或许会有意想不到的收获。","    在大地图界面寻找并选择3级无主野地执行【占领】指令。根据野地的类型不同，占领野地可以带给所属城市不同的资源奖励加成。如果官职达到一定程度你还可以占领平地开设分城。",占领野地,1
40004,占领野地,"    听说城外野地可以采集到更为稀有的资源，可以给城市的资源生产带来很大的帮助，带足部下士兵前去探索或许会有意想不到的收获。","    在大地图界面寻找并选择4级无主野地执行【占领】指令。根据野地的类型不同，占领野地可以带给所属城市不同的资源奖励加成。如果官职达到一定程度你还可以占领平地开设分城。",占领野地,1
40005,占领野地,"    听说城外野地可以采集到更为稀有的资源，可以给城市的资源生产带来很大的帮助，带足部下士兵前去探索或许会有意想不到的收获。","    在大地图界面寻找并选择5级无主野地执行【占领】指令。根据野地的类型不同，占领野地可以带给所属城市不同的资源奖励加成。如果官职达到一定程度你还可以占领平地开设分城。",占领野地,1
40006,占领野地,"    听说城外野地可以采集到更为稀有的资源，可以给城市的资源生产带来很大的帮助，带足部下士兵前去探索或许会有意想不到的收获。","    在大地图界面寻找并选择6级无主野地执行【占领】指令。根据野地的类型不同，占领野地可以带给所属城市不同的资源奖励加成。如果官职达到一定程度你还可以占领平地开设分城。",占领野地,1
40007,占领野地,"    听说城外野地可以采集到更为稀有的资源，可以给城市的资源生产带来很大的帮助，带足部下士兵前去探索或许会有意想不到的收获。","    在大地图界面寻找并选择7级无主野地执行【占领】指令。根据野地的类型不同，占领野地可以带给所属城市不同的资源奖励加成。如果官职达到一定程度你还可以占领平地开设分城。",占领野地,1
40008,占领野地,"    听说城外野地可以采集到更为稀有的资源，可以给城市的资源生产带来很大的帮助，带足部下士兵前去探索或许会有意想不到的收获。","    在大地图界面寻找并选择8级无主野地执行【占领】指令。根据野地的类型不同，占领野地可以带给所属城市不同的资源奖励加成。如果官职达到一定程度你还可以占领平地开设分城。",占领野地,1
40009,占领野地,"    听说城外野地可以采集到更为稀有的资源，可以给城市的资源生产带来很大的帮助，带足部下士兵前去探索或许会有意想不到的收获。","    在大地图界面寻找并选择9级无主野地执行【占领】指令。根据野地的类型不同，占领野地可以带给所属城市不同的资源奖励加成。如果官职达到一定程度你还可以占领平地开设分城。",占领野地,1
40010,占领野地,"    听说城外野地可以采集到更为稀有的资源，可以给城市的资源生产带来很大的帮助，带足部下士兵前去探索或许会有意想不到的收获。","    在大地图界面寻找并选择10级无主野地执行【占领】指令。根据野地的类型不同，占领野地可以带给所属城市不同的资源奖励加成。如果官职达到一定程度你还可以占领平地开设分城。",占领野地,1
40011,掠夺野地,"    已经获知了对方的实力，现在带领本部兵马出征解决野地中的劫匪，让你的人民能够更加安心工作。","    在大地图界面寻找并选择1级无主野地执行【掠夺】指令。不同的野地类型可以掠夺到不同的资源，还会掉落各种法宝道具，当然越高级的野地防守力量越强，没有相当的实力可千万不能莽撞。",掠夺,1
40012,掠夺野地,"    已经获知了对方的实力，现在带领本部兵马出征解决野地中的劫匪，让你的人民能够更加安心工作。","    在大地图界面寻找并选择2级无主野地执行【掠夺】指令。不同的野地类型可以掠夺到不同的资源，还会掉落各种法宝道具，当然越高级的野地防守力量越强，没有相当的实力可千万不能莽撞。",掠夺,1
40013,掠夺野地,"    已经获知了对方的实力，现在带领本部兵马出征解决野地中的劫匪，让你的人民能够更加安心工作。","    在大地图界面寻找并选择3级无主野地执行【掠夺】指令。不同的野地类型可以掠夺到不同的资源，还会掉落各种法宝道具，当然越高级的野地防守力量越强，没有相当的实力可千万不能莽撞。",掠夺,1
40014,掠夺野地,"    已经获知了对方的实力，现在带领本部兵马出征解决野地中的劫匪，让你的人民能够更加安心工作。","    在大地图界面寻找并选择4级无主野地执行【掠夺】指令。不同的野地类型可以掠夺到不同的资源，还会掉落各种法宝道具，当然越高级的野地防守力量越强，没有相当的实力可千万不能莽撞。",掠夺,1
40015,掠夺野地,"    已经获知了对方的实力，现在带领本部兵马出征解决野地中的劫匪，让你的人民能够更加安心工作。","    在大地图界面寻找并选择5级无主野地执行【掠夺】指令。不同的野地类型可以掠夺到不同的资源，还会掉落各种法宝道具，当然越高级的野地防守力量越强，没有相当的实力可千万不能莽撞。",掠夺,1
40016,掠夺野地,"    已经获知了对方的实力，现在带领本部兵马出征解决野地中的劫匪，让你的人民能够更加安心工作。","    在大地图界面寻找并选择6级无主野地执行【掠夺】指令。不同的野地类型可以掠夺到不同的资源，还会掉落各种法宝道具，当然越高级的野地防守力量越强，没有相当的实力可千万不能莽撞。",掠夺,1
40017,掠夺野地,"    已经获知了对方的实力，现在带领本部兵马出征解决野地中的劫匪，让你的人民能够更加安心工作。","    在大地图界面寻找并选择7级无主野地执行【掠夺】指令。不同的野地类型可以掠夺到不同的资源，还会掉落各种法宝道具，当然越高级的野地防守力量越强，没有相当的实力可千万不能莽撞。",掠夺,1
40018,掠夺野地,"    已经获知了对方的实力，现在带领本部兵马出征解决野地中的劫匪，让你的人民能够更加安心工作。","    在大地图界面寻找并选择8级无主野地执行【掠夺】指令。不同的野地类型可以掠夺到不同的资源，还会掉落各种法宝道具，当然越高级的野地防守力量越强，没有相当的实力可千万不能莽撞。",掠夺,1
40019,掠夺野地,"    已经获知了对方的实力，现在带领本部兵马出征解决野地中的劫匪，让你的人民能够更加安心工作。","    在大地图界面寻找并选择9级无主野地执行【掠夺】指令。不同的野地类型可以掠夺到不同的资源，还会掉落各种法宝道具，当然越高级的野地防守力量越强，没有相当的实力可千万不能莽撞。",掠夺,1
40020,掠夺野地,"    已经获知了对方的实力，现在带领本部兵马出征解决野地中的劫匪，让你的人民能够更加安心工作。","    在大地图界面寻找并选择10级无主野地执行【掠夺】指令。不同的野地类型可以掠夺到不同的资源，还会掉落各种法宝道具，当然越高级的野地防守力量越强，没有相当的实力可千万不能莽撞。",掠夺,1
40102,知己知彼,"    “知己知彼、百战不殆”，侦察可以获得对方的情报，得知对方的部署、资源数量并制订相应的战术，可以有效的避免兵力的浪费。","    在大地图界面寻找并选择2级无主野地执行【侦察】指令。",侦察,1
40103,知己知彼,"    “知己知彼、百战不殆”，侦察可以获得对方的情报，得知对方的部署、资源数量并制订相应的战术，可以有效的避免兵力的浪费。","    在大地图界面寻找并选择3级无主野地执行【侦察】指令。",侦察,1
